pair_index,pair_id,story_id,query_type,rung,component,layer,clean_id,corrupted_id,clean_label,corrupted_gold_label,clean_target_margin,corrupted_clean_target_margin,patched_clean_target_margin,recovery,corrupted_gold_margin,patched_corrupted_gold_margin,corrupted_gold_recovery,method,model,model_display_name,sample_mode,candidate_source
4,590->11026,floor_wet,backadj,2,residual,18,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,19,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,20,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,21,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,22,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,23,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,24,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,25,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,26,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,27,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,28,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,29,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,30,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,31,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,32,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,33,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,34,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
4,590->11026,floor_wet,backadj,2,residual,35,590,11026,no,yes,-10.625,-13.5625,-10.625,2.9375,13.5625,10.625,-2.9375,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,0,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,1,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,2,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,3,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,4,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,5,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,6,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,7,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,8,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,9,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,10,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,11,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,12,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,13,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,14,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,15,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,16,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,17,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,18,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,19,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,20,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,21,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,22,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,23,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,24,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,25,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,26,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,27,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,28,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,29,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,30,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,31,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,32,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,33,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,34,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
5,12687->12575,gender_admission,nde,3,residual,35,12687,12575,yes,no,12.625,12.0,12.625,0.625,-12.0,-12.625,-0.625,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,0,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,1,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,2,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,3,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,4,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,5,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,6,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,7,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,8,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,9,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,10,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,11,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,12,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,13,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,14,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,15,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,16,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,17,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,18,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,19,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,20,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,21,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,22,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,23,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,24,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,25,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,26,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,27,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,28,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,29,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,30,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,31,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,32,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,33,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,34,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
6,7386->2515,gender_pay,nde,3,residual,35,7386,2515,yes,no,12.625,12.3125,12.625,0.3125,-12.3125,-12.625,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,0,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,1,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,2,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,3,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,4,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,5,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,6,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,7,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,8,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,9,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,10,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,11,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,12,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,13,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,14,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,15,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,16,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,17,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,18,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,19,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,20,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,21,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,22,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,23,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,24,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,25,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,26,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,27,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,28,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,29,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,30,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,31,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,32,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,33,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,34,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
7,2934->7610,nature_vs_nurture,nde,3,residual,35,2934,7610,no,yes,-9.0,-9.3125,-9.0,0.3125,9.3125,9.0,-0.3125,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
8,21261->25617,nonsense1,ett,3,residual,0,21261,25617,no,yes,-9.3125,-10.1875,-9.3125,0.875,10.1875,9.3125,-0.875,hf_forward_hook_residual,qwen3_4b,Qwen3-4B,formal,selected_subset
