eval_set,model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,n_pairs,n_valid_pairs,strict_ccc,correct_flip_rate,wrong_flip_rate,invariant_yes_rate,invariant_no_rate,scca,signed_ccc,invalid_pair_rate,split
control_cv,qwen3_4b,Qwen3-4B,adaptive_routing,adaptive_routing,always_nl,1492,1492,0.40415549597855227,0.29624664879356566,0.1079088471849866,0.257372654155496,0.33847184986595175,0.29624664879356566,0.18833780160857905,0.0,99
control_cv,qwen3_4b,Qwen3-4B,adaptive_routing,adaptive_routing,always_symbolic,1492,1492,0.4906166219839142,0.3398123324396783,0.15080428954423591,0.15080428954423591,0.3585790884718499,0.3398123324396783,0.18900804289544237,0.0,99
control_cv,qwen3_4b,Qwen3-4B,adaptive_routing,adaptive_routing,confidence_by_query,1492,1492,0.450402144772118,0.33847184986595175,0.11193029490616623,0.22587131367292226,0.3237265415549598,0.33847184986595175,0.2265415549597855,0.0,99
control_cv,qwen3_4b,Qwen3-4B,adaptive_routing,adaptive_routing,query_router,1492,1492,0.4745308310991957,0.34517426273458446,0.12935656836461126,0.21179624664879357,0.3136729222520107,0.34517426273458446,0.2158176943699732,0.0,99
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1659,1659,0.45328511151295964,0.30018083182640143,0.15310427968655818,0.2501506931886679,0.2965641952983725,0.30018083182640143,0.14707655213984325,0.0,0
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1659,1659,0.48945147679324896,0.3357444243520193,0.15370705244122965,0.3206751054852321,0.189873417721519,0.3357444243520193,0.18203737191078964,0.0,0
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1659,1659,0.5286317058468957,0.3688969258589512,0.15973477998794455,0.2730560578661845,0.19831223628691982,0.3688969258589512,0.20916214587100662,0.0,0
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1659,1659,0.46112115732368897,0.3092224231464738,0.1518987341772152,0.24171187462326701,0.297166968053044,0.3092224231464738,0.1573236889692586,0.0,0
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1578,1578,0.48605830164765523,0.3238276299112801,0.16223067173637515,0.2889733840304182,0.2249683143219265,0.3238276299112801,0.16159695817490496,0.0,1
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1578,1578,0.5120405576679341,0.3574144486692015,0.15462610899873258,0.32953105196451205,0.15842839036755388,0.3574144486692015,0.20278833967046894,0.0,1
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1578,1578,0.5076045627376425,0.34600760456273766,0.16159695817490494,0.320659062103929,0.17173637515842838,0.34600760456273766,0.18441064638783272,0.0,1
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1578,1578,0.5316856780735107,0.3612167300380228,0.17046894803548795,0.2953105196451204,0.17300380228136883,0.3612167300380228,0.19074778200253484,0.0,1
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1711,1711,0.45879602571595557,0.29281122150789013,0.16598480420806547,0.2396259497369959,0.3015780245470485,0.29281122150789013,0.12682641729982466,0.0,2
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1711,1711,0.48217416715371125,0.3167738164815897,0.16540035067212155,0.2992402104032729,0.21858562244301577,0.3167738164815897,0.15137346580946814,0.0,2
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1711,1711,0.4833430742255991,0.3161893629456458,0.16715371127995324,0.2764465225014611,0.2402104032729398,0.3161893629456458,0.14903565166569258,0.0,2
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1711,1711,0.46113383985973116,0.3074225599064874,0.1537112799532437,0.3161893629456458,0.22267679719462302,0.3074225599064874,0.1537112799532437,0.0,2
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1744,1744,0.43520642201834864,0.29759174311926606,0.13761467889908258,0.27809633027522934,0.286697247706422,0.29759174311926606,0.15997706422018348,0.0,3
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1744,1744,0.45298165137614677,0.31020642201834864,0.14277522935779816,0.3302752293577982,0.21674311926605505,0.31020642201834864,0.16743119266055048,0.0,3
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1744,1744,0.4088302752293578,0.28727064220183485,0.12155963302752294,0.3709862385321101,0.22018348623853212,0.28727064220183485,0.16571100917431192,0.0,3
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1744,1744,0.42660550458715596,0.3044724770642202,0.12213302752293578,0.36353211009174313,0.2098623853211009,0.3044724770642202,0.18233944954128442,0.0,3
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1471,1471,0.416043507817811,0.2787219578518015,0.1373215499660095,0.309993201903467,0.27396329027872196,0.2787219578518015,0.14140040788579197,0.0,4
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1471,1471,0.46498980285520053,0.30115567641060503,0.16383412644459552,0.3521414004078858,0.18286879673691367,0.30115567641060503,0.1373215499660095,0.0,4
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1471,1471,0.45343303874915025,0.3113528212100612,0.14208021753908906,0.36301835486063905,0.18354860639021073,0.3113528212100612,0.16927260367097213,0.0,4
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1471,1471,0.4371176070700204,0.2957171991842284,0.14140040788579197,0.39157036029911624,0.17131203263086336,0.2957171991842284,0.15431679129843642,0.0,4
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1656,1656,0.45954106280193235,0.3073671497584541,0.15217391304347827,0.25,0.29045893719806765,0.3073671497584541,0.1551932367149758,0.0,5
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1656,1656,0.4559178743961353,0.2971014492753623,0.15881642512077296,0.3242753623188406,0.21980676328502416,0.2971014492753623,0.13828502415458935,0.0,5
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1656,1656,0.45410628019323673,0.30132850241545894,0.1527777777777778,0.3285024154589372,0.21739130434782608,0.30132850241545894,0.14855072463768115,0.0,5
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1656,1656,0.4553140096618358,0.30495169082125606,0.1503623188405797,0.33152173913043476,0.21316425120772947,0.30495169082125606,0.15458937198067635,0.0,5
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1888,1888,0.4539194915254237,0.3283898305084746,0.12552966101694915,0.2695974576271186,0.2764830508474576,0.3283898305084746,0.20286016949152544,0.0,6
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1888,1888,0.4962923728813559,0.3421610169491525,0.1541313559322034,0.3024364406779661,0.20127118644067796,0.3421610169491525,0.18802966101694912,0.0,6
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1888,1888,0.4713983050847458,0.3389830508474576,0.13241525423728814,0.3400423728813559,0.1885593220338983,0.3389830508474576,0.20656779661016947,0.0,6
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1888,1888,0.4518008474576271,0.3257415254237288,0.1260593220338983,0.3564618644067797,0.1917372881355932,0.3257415254237288,0.1996822033898305,0.0,6
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1750,1750,0.484,0.34285714285714286,0.14114285714285715,0.2662857142857143,0.24971428571428572,0.34285714285714286,0.2017142857142857,0.0,7
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1750,1750,0.52,0.36628571428571427,0.15371428571428572,0.3262857142857143,0.15371428571428572,0.36628571428571427,0.21257142857142855,0.0,7
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1750,1750,0.5308571428571428,0.37257142857142855,0.15828571428571428,0.3097142857142857,0.15942857142857142,0.37257142857142855,0.21428571428571427,0.0,7
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1750,1750,0.5371428571428571,0.38742857142857146,0.14971428571428572,0.31314285714285717,0.14971428571428572,0.38742857142857146,0.23771428571428574,0.0,7
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1656,1656,0.44504830917874394,0.3061594202898551,0.1388888888888889,0.27898550724637683,0.27596618357487923,0.3061594202898551,0.1672705314009662,0.0,8
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1656,1656,0.5241545893719807,0.358695652173913,0.16545893719806765,0.3188405797101449,0.1570048309178744,0.358695652173913,0.19323671497584538,0.0,8
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1656,1656,0.5277777777777778,0.3864734299516908,0.14130434782608695,0.3061594202898551,0.16606280193236714,0.3864734299516908,0.24516908212560387,0.0,8
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1656,1656,0.4522946859903382,0.30434782608695654,0.14794685990338163,0.2741545893719807,0.27355072463768115,0.30434782608695654,0.1564009661835749,0.0,8
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1782,1782,0.4388327721661055,0.287317620650954,0.15151515151515152,0.255331088664422,0.3058361391694725,0.287317620650954,0.1358024691358025,0.0,9
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1782,1782,0.48597081930415265,0.33052749719416386,0.15544332210998876,0.34062850729517397,0.1734006734006734,0.33052749719416386,0.1750841750841751,0.0,9
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1782,1782,0.489337822671156,0.34231200897867564,0.14702581369248036,0.2951739618406285,0.21548821548821548,0.34231200897867564,0.19528619528619529,0.0,9
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1782,1782,0.49719416386083054,0.34175084175084175,0.15544332210998876,0.31986531986531985,0.1829405162738496,0.34175084175084175,0.186307519640853,0.0,9
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1632,1632,0.4430147058823529,0.2861519607843137,0.1568627450980392,0.24693627450980393,0.31004901960784315,0.2861519607843137,0.1292892156862745,0.0,10
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1632,1632,0.4834558823529412,0.29963235294117646,0.18382352941176472,0.35049019607843135,0.16605392156862744,0.29963235294117646,0.11580882352941174,0.0,10
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1632,1632,0.46629901960784315,0.2959558823529412,0.17034313725490197,0.36519607843137253,0.16850490196078433,0.2959558823529412,0.1256127450980392,0.0,10
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1632,1632,0.49142156862745096,0.3174019607843137,0.17401960784313725,0.3492647058823529,0.15931372549019607,0.3174019607843137,0.14338235294117646,0.0,10
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1583,1583,0.43651295009475677,0.2969046114971573,0.1396083385975995,0.31648768161718255,0.24699936828806066,0.2969046114971573,0.1572962728995578,0.0,11
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1583,1583,0.5015792798483891,0.34112444725205304,0.16045483259633608,0.3221730890713834,0.17624763108022742,0.34112444725205304,0.18066961465571696,0.0,11
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1583,1583,0.46114971572962726,0.32849020846494,0.1326595072646873,0.3638660770688566,0.1749842072015161,0.32849020846494,0.19583070120025267,0.0,11
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1583,1583,0.48515476942514213,0.33986102337334173,0.14529374605180037,0.35123183828174354,0.16361339229311433,0.33986102337334173,0.19456727732154136,0.0,11
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1973,1973,0.45666497719209326,0.30157121135326914,0.15509376583882412,0.230613279270147,0.3127217435377598,0.30157121135326914,0.14647744551444503,0.0,12
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1973,1973,0.4754181449569184,0.329954384186518,0.1454637607704004,0.31373542828180434,0.21084642676127724,0.329954384186518,0.1844906234161176,0.0,12
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1973,1973,0.49113025848960973,0.34769386720729856,0.1434363912823112,0.267612772427775,0.24125696908261532,0.34769386720729856,0.20425747592498736,0.0,12
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1973,1973,0.48808920425747593,0.3340091231626964,0.15408008109477953,0.2899138367967562,0.22199695894576787,0.3340091231626964,0.17992904206791685,0.0,12
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1667,1667,0.41151769646070785,0.2741451709658068,0.13737252549490103,0.28254349130173967,0.3059388122375525,0.2741451709658068,0.13677264547090578,0.0,13
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1667,1667,0.4361127774445111,0.28854229154169164,0.14757048590281943,0.35632873425314937,0.20755848830233953,0.28854229154169164,0.1409718056388722,0.0,13
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1667,1667,0.4523095380923815,0.3239352129574085,0.12837432513497302,0.3275344931013797,0.22015596880623875,0.3239352129574085,0.1955608878224355,0.0,13
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1667,1667,0.4487102579484103,0.3137372525494901,0.1349730053989202,0.33773245350929815,0.21355728854229153,0.3137372525494901,0.17876424715056988,0.0,13
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1594,1594,0.4698870765370138,0.32810539523212046,0.14178168130489335,0.342534504391468,0.1875784190715182,0.32810539523212046,0.1863237139272271,0.0,14
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1594,1594,0.49623588456712675,0.35006273525721454,0.14617314930991218,0.33877038895859474,0.16499372647427854,0.35006273525721454,0.20388958594730236,0.0,14
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1594,1594,0.465495608531995,0.3462986198243413,0.1191969887076537,0.37452948557089083,0.1599749058971142,0.3462986198243413,0.22710163111668757,0.0,14
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1594,1594,0.5087829360100377,0.3582183186951067,0.15056461731493098,0.321831869510665,0.16938519447929737,0.3582183186951067,0.2076537013801757,0.0,14
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,2025,2025,0.4271604938271605,0.3017283950617284,0.1254320987654321,0.28296296296296297,0.28987654320987655,0.3017283950617284,0.17629629629629628,0.0,15
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,2025,2025,0.468641975308642,0.3476543209876543,0.12098765432098765,0.3397530864197531,0.19160493827160494,0.3476543209876543,0.22666666666666666,0.0,15
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,2025,2025,0.4454320987654321,0.34271604938271605,0.10271604938271604,0.3520987654320988,0.20246913580246914,0.34271604938271605,0.24,0.0,15
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,2025,2025,0.4488888888888889,0.34074074074074073,0.10814814814814815,0.3540740740740741,0.19703703703703704,0.34074074074074073,0.23259259259259257,0.0,15
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1723,1723,0.4428322692977365,0.2739408009286129,0.1688914683691236,0.2217063261752757,0.3354614045269878,0.2739408009286129,0.10504933255948928,0.0,16
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1723,1723,0.4921648287869994,0.3250145095763204,0.16715031921067905,0.2605919907138712,0.24724318049912944,0.3250145095763204,0.15786419036564134,0.0,16
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1723,1723,0.473592571096924,0.2988972721996518,0.1746952988972722,0.23447475333720255,0.2919326755658735,0.2988972721996518,0.12420197330237959,0.0,16
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1723,1723,0.4910040626813697,0.3273360417875798,0.1636680208937899,0.24550203134068485,0.2634939059779454,0.3273360417875798,0.1636680208937899,0.0,16
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1528,1528,0.5117801047120419,0.3448952879581152,0.1668848167539267,0.3023560209424084,0.18586387434554974,0.3448952879581152,0.1780104712041885,0.0,17
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1528,1528,0.5647905759162304,0.3854712041884817,0.1793193717277487,0.31217277486910994,0.12303664921465969,0.3854712041884817,0.206151832460733,0.0,17
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1528,1528,0.5582460732984293,0.3900523560209424,0.16819371727748691,0.3075916230366492,0.13416230366492146,0.3900523560209424,0.2218586387434555,0.0,17
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1528,1528,0.5510471204188482,0.38023560209424084,0.17081151832460734,0.32787958115183247,0.12107329842931937,0.38023560209424084,0.2094240837696335,0.0,17
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,2036,2036,0.4430255402750491,0.3099214145383104,0.13310412573673872,0.2406679764243615,0.3163064833005894,0.3099214145383104,0.1768172888015717,0.0,18
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,2036,2036,0.462671905697446,0.3285854616895874,0.13408644400785855,0.3325147347740668,0.20481335952848723,0.3285854616895874,0.19449901768172886,0.0,18
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,2036,2036,0.47003929273084477,0.3487229862475442,0.12131630648330059,0.3241650294695481,0.20579567779960709,0.3487229862475442,0.2274066797642436,0.0,18
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,2036,2036,0.44793713163064836,0.3256385068762279,0.12229862475442044,0.35461689587426326,0.1974459724950884,0.3256385068762279,0.20333988212180748,0.0,18
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1595,1595,0.45768025078369906,0.2896551724137931,0.16802507836990596,0.2482758620689655,0.2940438871473354,0.2896551724137931,0.12163009404388717,0.0,19
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1595,1595,0.5047021943573667,0.3586206896551724,0.14608150470219436,0.31536050156739814,0.17993730407523512,0.3586206896551724,0.21253918495297805,0.0,19
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1595,1595,0.5059561128526646,0.34984326018808776,0.1561128526645768,0.29153605015673983,0.2025078369905956,0.34984326018808776,0.19373040752351095,0.0,19
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1595,1595,0.4702194357366771,0.3084639498432602,0.16175548589341693,0.2263322884012539,0.30344827586206896,0.3084639498432602,0.14670846394984327,0.0,19
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1643,1643,0.45100426049908704,0.3171028606208156,0.13390139987827146,0.3225806451612903,0.22641509433962265,0.3171028606208156,0.18320146074254415,0.0,20
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1643,1643,0.5191722458916616,0.349969567863664,0.16920267802799757,0.3189287888009738,0.16189896530736458,0.349969567863664,0.18076688983566644,0.0,20
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1643,1643,0.4650030432136336,0.32501521606816797,0.13998782714546562,0.3451004260499087,0.1898965307364577,0.32501521606816797,0.18502738892270235,0.0,20
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1643,1643,0.49543517954960437,0.349969567863664,0.14546561168594035,0.35057821059038347,0.15398660986001217,0.349969567863664,0.20450395617772366,0.0,20
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1670,1670,0.49760479041916167,0.32994011976047904,0.16766467065868262,0.27964071856287426,0.22275449101796407,0.32994011976047904,0.16227544910179642,0.0,21
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1670,1670,0.49760479041916167,0.3317365269461078,0.1658682634730539,0.3658682634730539,0.13652694610778443,0.3317365269461078,0.1658682634730539,0.0,21
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1670,1670,0.5473053892215569,0.36347305389221557,0.18383233532934132,0.29281437125748505,0.1598802395209581,0.36347305389221557,0.17964071856287425,0.0,21
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1670,1670,0.5173652694610779,0.3520958083832335,0.16526946107784432,0.3502994011976048,0.13233532934131736,0.3520958083832335,0.1868263473053892,0.0,21
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1774,1774,0.4819616685456595,0.3196166854565953,0.16234498308906425,0.2277339346110485,0.290304396843292,0.3196166854565953,0.15727170236753102,0.0,22
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1774,1774,0.5005636978579482,0.3342728297632469,0.16629086809470123,0.29819616685456596,0.2012401352874859,0.3342728297632469,0.16798196166854568,0.0,22
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1774,1774,0.5293122886133033,0.36753100338218714,0.16178128523111612,0.2564825253664036,0.21420518602029312,0.36753100338218714,0.20574971815107101,0.0,22
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1774,1774,0.52423900789177,0.35400225479143177,0.17023675310033823,0.2762119503945885,0.1995490417136415,0.35400225479143177,0.18376550169109354,0.0,22
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1513,1513,0.43754130865829477,0.30931923331130207,0.12822207534699273,0.23793787177792466,0.3245208195637806,0.30931923331130207,0.18109715796430934,0.0,23
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1513,1513,0.46265697290152014,0.3225380039656312,0.14011896893588896,0.3721083939193655,0.16523463317911435,0.3225380039656312,0.18241903502974224,0.0,23
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1513,1513,0.4990085922009253,0.3674818241903503,0.13152676801057503,0.3066754791804362,0.19431592861863847,0.3674818241903503,0.23595505617977527,0.0,23
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1513,1513,0.4586913417052214,0.3271645736946464,0.13152676801057503,0.3734302709847984,0.16787838730998017,0.3271645736946464,0.19563780568407138,0.0,23
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1772,1772,0.47121896162528215,0.31376975169300225,0.1574492099322799,0.2866817155756208,0.24209932279909707,0.31376975169300225,0.15632054176072235,0.0,24
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1772,1772,0.4983069977426637,0.32562076749435664,0.172686230248307,0.33747178329571104,0.16422121896162528,0.32562076749435664,0.15293453724604963,0.0,24
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1772,1772,0.4909706546275395,0.34029345372460496,0.15067720090293454,0.33860045146726864,0.17042889390519186,0.34029345372460496,0.1896162528216704,0.0,24
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1772,1772,0.5079006772009029,0.3493227990970655,0.15857787810383747,0.327313769751693,0.16478555304740405,0.3493227990970655,0.190744920993228,0.0,24
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1667,1667,0.4373125374925015,0.28854229154169164,0.14877024595080984,0.28674265146970607,0.27594481103779245,0.28854229154169164,0.1397720455908818,0.0,25
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1667,1667,0.45350929814037194,0.3041391721655669,0.14937012597480503,0.3149370125974805,0.23155368926214756,0.3041391721655669,0.15476904619076187,0.0,25
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1667,1667,0.4391121775644871,0.29934013197360526,0.13977204559088183,0.3245350929814037,0.23635272945410918,0.29934013197360526,0.15956808638272343,0.0,25
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1667,1667,0.4553089382123575,0.3083383323335333,0.14697060587882424,0.3113377324535093,0.23335332933413316,0.3083383323335333,0.16136772645470907,0.0,25
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,2060,2060,0.4563106796116505,0.33058252427184465,0.12572815533980583,0.26407766990291265,0.2796116504854369,0.33058252427184465,0.20485436893203882,0.0,26
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,2060,2060,0.45922330097087377,0.3470873786407767,0.11213592233009709,0.34611650485436896,0.19466019417475727,0.3470873786407767,0.23495145631067962,0.0,26
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,2060,2060,0.43640776699029127,0.32233009708737864,0.11407766990291263,0.3635922330097087,0.2,0.32233009708737864,0.20825242718446602,0.0,26
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,2060,2060,0.43980582524271844,0.32281553398058255,0.11699029126213592,0.36213592233009706,0.19805825242718447,0.32281553398058255,0.20582524271844663,0.0,26
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1602,1602,0.4712858926342072,0.3389513108614232,0.132334581772784,0.2278401997503121,0.30087390761548066,0.3389513108614232,0.2066167290886392,0.0,27
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1602,1602,0.519350811485643,0.3701622971285893,0.1491885143570537,0.2990012484394507,0.18164794007490637,0.3701622971285893,0.2209737827715356,0.0,27
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1602,1602,0.5006242197253433,0.35518102372034954,0.14544319600499375,0.2940074906367041,0.20536828963795256,0.35518102372034954,0.2097378277153558,0.0,27
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1602,1602,0.5112359550561798,0.38514357053682896,0.12609238451935081,0.31647940074906367,0.17228464419475656,0.38514357053682896,0.2590511860174781,0.0,27
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1922,1922,0.4297606659729448,0.3017689906347555,0.1279916753381894,0.2663891779396462,0.30385015608740895,0.3017689906347555,0.1737773152965661,0.0,28
